Elapsed time;my_test_sampler
18:41:54,500;147801.0
18:42:18,0;156236.0
18:42:48,500;161711.0
18:43:23,500;144798.0
18:43:39,500;150425.0
18:43:48,500;62669.0
18:44:10,500;1800004.0
18:44:24,0;73327.0
18:44:24,500;123143.0
18:45:03,0;174788.0
18:45:17,0;58585.0
18:45:30,0;146536.0
18:45:38,500;166342.0
18:45:58,0;112306.0
18:46:13,500;138570.5
18:46:24,500;43067.0
18:46:54,0;105712.0
18:46:57,500;150209.0
18:47:09,0;46975.0
18:47:15,500;91848.0
18:47:17,0;99527.0
18:47:52,500;49990.0
18:48:03,0;57443.0
18:48:17,500;73652.0
18:48:28,500;121446.0
18:48:44,0;68661.0
18:48:50,0;118453.0
18:48:57,0;135066.0
18:49:09,0;65067.0
18:49:28,0;181008.0
18:49:31,500;132859.0
18:50:30,500;170474.0
18:50:40,0;95682.0
18:50:44,500;211075.0
18:51:10,500;177647.0
18:51:12,500;182354.0
18:51:58,0;248511.0
18:52:02,500;206492.0
18:52:06,500;194692.0
18:53:02,500;238202.0
18:53:05,0;241886.5
18:53:06,500;210186.0
18:53:14,0;101491.0
18:53:29,500;87316.0
18:54:12,500;267742.0
18:54:14,0;248868.0
18:54:23,500;290130.0
18:54:24,0;108374.0
18:55:31,0;134415.0
18:55:32,0;237540.0
18:55:32,500;308187.0
18:55:33,0;244899.0
18:56:13,500;240467.5
18:56:16,0;285248.0
18:56:20,500;116265.0
18:56:31,0;282713.5
18:56:31,500;111856.0
18:56:32,0;112224.0
18:57:06,0;231940.0
18:57:07,0;238621.0
18:57:21,0;92426.0
18:57:27,500;296849.0
18:58:18,500;233077.0
18:58:20,500;233248.0
18:58:23,0;188992.0
18:58:51,0;196634.0
18:59:38,0;219229.0
18:59:41,500;220683.0
19:00:15,0;145470.0
19:00:29,0;148447.0
19:00:53,500;258569.0
19:01:18,0;277273.0
19:01:40,500;290907.0
19:01:51,0;310795.0
19:02:18,500;316276.0
19:02:22,0;301961.0
19:02:27,500;303129.0
19:02:32,500;301052.0
19:02:35,500;137067.0
19:03:19,500;298789.0
19:03:20,0;334419.0
19:03:50,0;148135.0
19:03:50,500;387519.0
19:04:45,500;347527.0
19:04:56,500;344829.0
19:05:19,0;326620.0
19:05:32,0;285070.0
19:05:38,0;273554.0
19:05:57,0;331912.0
19:06:30,500;273249.0
19:06:51,500;440227.0
19:07:31,500;459516.0
19:08:29,500;350139.0
19:09:41,500;387659.0
19:09:48,0;398680.0
19:09:49,0;384069.0
19:09:52,500;363808.0
19:09:55,500;356799.0
19:10:02,0;363865.0
19:10:38,500;348387.0
19:10:41,500;365386.0
19:10:43,500;345104.0
19:11:55,0;480674.0
19:12:06,500;539263.0
19:12:56,500;422852.0
19:12:57,500;393338.5
19:13:04,500;370036.0
19:13:07,500;417628.0
19:14:14,500;381847.0
19:14:20,500;381029.0
19:14:21,500;333031.0
19:15:27,0;324517.0
19:15:27,500;329069.0
19:15:41,500;327145.0
19:15:42,0;333019.0
19:16:42,500;361547.0
19:16:43,0;323189.0
19:16:43,500;312501.0
19:17:42,0;343402.0
19:17:42,500;346821.0
19:17:50,500;459797.0
19:17:55,500;313359.0
19:18:36,0;332751.0
19:18:36,500;326371.0
19:18:46,0;331848.0
19:19:09,0;317731.0
19:20:24,0;327706.0
19:20:24,500;331543.0
19:20:31,500;306911.0
19:20:32,0;302105.0
19:20:47,0;429154.0
19:20:47,500;159497.0
19:21:18,0;1800010.0
19:21:19,0;304282.0
19:21:54,500;322510.0
19:21:55,0;291435.0
19:22:32,0;293643.0
19:23:08,500;409298.0
19:23:32,500;298821.0
19:23:33,0;271767.0
19:23:33,500;275198.0
19:23:52,0;139862.0
19:23:52,500;376442.0
19:23:58,500;283674.0
19:24:12,500;289440.0
19:24:26,500;267603.0
19:24:58,0;266006.0
19:25:03,0;400634.0
19:25:14,500;268445.0
19:25:45,500;261004.0
19:25:46,0;254881.0
19:25:46,500;114082.0
19:26:02,0;266762.0
19:26:16,500;186525.5
19:26:21,0;225702.0
19:26:22,0;234752.0
19:26:29,0;229817.0
19:26:42,500;305041.0
19:26:52,500;219201.0
19:27:24,500;75859.0
19:27:29,500;77004.0
19:27:42,0;202581.0
19:27:53,0;177869.0
19:28:01,500;185353.0
19:28:22,500;186620.0
19:29:04,500;204539.0
19:29:17,0;128492.0
19:29:49,500;172475.0
19:30:08,500;228370.0
19:32:03,500;328647.0
19:32:04,0;307781.0
19:32:06,500;312010.0
19:32:22,0;418948.0
19:32:42,0;318000.0
19:32:46,500;311087.0
19:32:48,0;302071.0
19:32:49,0;286722.0
19:33:30,0;167039.0
19:34:26,0;319436.0
19:34:29,0;277385.0
19:34:29,500;309894.0
19:34:32,500;310844.0
19:34:35,500;285549.0
19:34:36,0;256424.0
19:34:55,500;284949.0
19:34:57,0;416328.0
19:39:49,500;101015.0
19:40:37,0;38539.0
19:40:57,500;116390.0
19:41:26,0;112596.0
19:41:28,0;43415.0
19:41:45,0;106064.0
19:42:15,500;42790.0
19:42:31,500;40225.0
19:42:53,500;94053.0
19:42:59,500;106389.0
19:43:39,500;43025.0
19:43:51,500;42165.0
19:44:31,500;176941.0
19:44:35,0;116113.0
19:44:39,0;42677.0
19:45:28,0;126884.0
19:45:39,0;126010.0
19:45:47,0;102195.0
19:47:07,0;199856.0
19:47:11,500;115138.0
19:47:18,0;126686.0
19:47:37,500;209237.0
19:47:38,0;89392.0
19:47:51,0;62490.0
19:48:02,0;164701.0
19:48:20,500;183042.0
19:48:29,500;223379.0
19:48:35,0;135558.0
19:48:37,0;167891.0
19:48:38,500;45123.0
19:48:40,500;170499.0
19:49:05,500;107867.0
19:49:29,500;170424.0
19:49:33,0;103680.0
19:49:56,0;60872.0
19:49:57,0;52448.0
19:49:58,0;115825.0
19:50:09,500;173169.0
19:50:22,500;56453.0
19:50:33,500;60746.0
19:51:46,0;190822.0
19:52:02,500;166146.0
19:52:19,0;83767.0
19:52:25,0;102718.0
19:52:28,0;204724.0
19:52:28,500;106006.0
19:52:31,500;101252.0
19:52:45,0;223189.0
19:52:54,500;222211.0
19:53:14,0;90742.0
19:53:15,500;228103.0
19:53:29,0;248903.0
19:53:53,500;165347.0
19:53:57,0;252941.0
19:53:59,0;253401.0
19:54:23,0;144922.0
19:54:24,500;221303.0
19:54:25,500;260912.0
19:54:32,500;213660.0
19:55:02,0;225964.0
19:55:45,500;156361.0
19:56:04,0;208458.5
19:57:04,500;226091.0
19:57:21,500;301929.0
19:57:27,0;141673.0
19:57:27,500;137163.0
19:57:33,0;217991.0
19:57:55,500;234018.0
19:57:56,0;235634.0
19:58:00,0;306218.0
19:58:40,0;271070.0
19:58:53,500;157059.0
19:59:05,500;312061.0
19:59:28,0;269463.0
19:59:37,500;271037.0
19:59:47,500;340968.0
19:59:52,0;121697.0
20:00:15,500;130465.0
20:00:19,500;111678.0
20:00:42,0;362957.0
20:01:10,500;236951.0
20:01:31,0;277481.0
20:01:43,0;405099.0
20:01:53,0;120046.0
20:01:57,500;233649.0
20:02:23,0;371861.0
20:02:23,500;253771.0
20:02:27,500;305302.0
20:02:44,500;228518.0
20:03:10,500;310747.0
20:03:17,0;208363.0
20:03:20,0;311205.0
20:04:41,500;251474.0
20:05:26,0;342107.0
20:06:18,0;293516.0
20:07:15,500;314256.0
20:07:25,500;317644.0
20:07:30,0;392274.0
20:07:38,0;382463.0
20:07:55,500;371555.0
20:08:15,500;353188.0
20:08:16,500;347015.0
20:08:25,0;338723.0
20:08:25,500;335938.0
20:08:26,0;355622.0
20:08:42,500;403113.0
20:09:11,0;426209.0
20:09:38,0;375470.0
20:09:38,500;378119.0
20:10:00,0;411894.0
20:10:51,0;330784.0
20:11:22,500;277366.0
20:11:24,0;323909.0
20:12:21,500;285804.0
20:12:45,0;307552.0
20:13:49,0;342076.0
20:14:25,0;458069.0
20:14:40,500;414544.0
20:14:41,500;365275.0
20:15:04,0;203322.0
20:15:12,0;356291.0
20:15:30,500;420106.0
20:15:31,500;418179.0
20:15:32,0;352765.0
20:15:54,500;359215.0
20:16:01,500;452809.0
20:16:15,500;463118.0
20:16:16,0;349728.0
20:16:38,500;314171.0
20:16:51,0;316244.0
20:16:57,0;276737.0
20:17:02,500;276328.0
20:18:32,0;128927.0
20:19:08,500;248785.0
20:19:50,0;422537.0
20:19:50,500;267510.0
20:19:56,0;277838.0
20:20:21,0;1658223.0
20:20:40,500;300029.0
20:20:55,0;302019.0
20:21:07,500;302197.0
20:21:22,0;302194.0
20:21:29,0;296809.0
20:21:35,0;301456.0
20:21:45,500;298303.0
20:21:54,0;290814.0
20:21:55,0;401281.0
20:21:55,500;301082.0
20:21:57,0;379689.0
20:22:22,500;310009.0
20:22:38,0;279240.0
20:23:40,0;255613.0
20:23:59,0;226169.0
20:24:04,500;122965.0
20:24:13,0;123775.0
20:24:23,500;245321.0
20:24:29,500;211687.0
20:24:44,500;312433.0
20:25:16,500;235221.0
20:25:32,0;323643.0
20:25:33,0;224585.0
20:25:35,0;279567.0
20:25:40,500;316581.0
20:25:56,500;166971.14285714287
20:26:19,500;245214.0
20:26:20,500;247503.0
20:26:22,500;226716.0
20:26:55,0;191187.0
20:26:56,0;73912.0
20:26:57,500;177240.0
20:27:25,500;153085.0
20:27:33,0;178917.0
20:28:27,0;293583.0
20:29:17,0;198613.0
20:29:23,500;195768.0
20:29:34,0;142820.0
20:29:51,0;226382.0
20:30:17,0;236499.0
20:30:17,500;232607.0
20:30:18,500;233867.0
20:30:19,0;222404.0
20:30:26,0;226457.0
20:30:26,500;229645.0
20:31:05,0;301643.0
20:31:06,0;246092.0
20:31:08,0;238628.0
20:31:51,0;245140.0
20:31:51,500;292879.0
20:31:52,500;294092.0
20:32:24,500;147385.0
20:32:25,0;279661.0
20:32:25,500;170627.0
20:32:26,500;306471.0
20:32:42,500;161566.0
20:32:47,500;242155.0
20:32:48,0;127939.0
20:33:07,500;120947.0
20:33:22,500;118230.0
20:33:43,500;183946.0
20:33:44,500;104310.0
20:34:05,0;109584.0
