tool_name,nodes,users,Metric,mean_value,std_value
create_visualization,5,15,cpu_utilization,0.7795779914529914,0.3051978331738633
create_visualization,5,15,gpu_utilization,7.099866452991453,4.289523202135883
lookup_sales_data,5,15,cpu_utilization,2.113734941658783,0.4306720970388827
lookup_sales_data,5,15,gpu_utilization,4.343477609586881,6.52305662143139
analyzing_data,3,20,cpu_utilization,4.576225577510887,0.9874112346243789
analyzing_data,3,20,gpu_utilization,38.12382157349241,2.840159948902426
create_visualization,3,20,cpu_utilization,4.6648970857666185,1.1000406965045215
create_visualization,3,20,gpu_utilization,32.91894029135056,7.608529026368743
lookup_sales_data,3,20,cpu_utilization,5.420598394447152,1.1419248157050217
lookup_sales_data,3,20,gpu_utilization,33.765379925522105,8.539590662492248
analyzing_data,5,20,cpu_utilization,5.709623964046044,1.4147467044131516
analyzing_data,5,20,gpu_utilization,37.768003667687175,1.53859826714109
create_visualization,5,20,cpu_utilization,5.524371955002729,1.6282676395053028
create_visualization,5,20,gpu_utilization,34.514933653561954,8.191479504878634
lookup_sales_data,5,20,cpu_utilization,6.675780193663191,1.836278009838568
lookup_sales_data,5,20,gpu_utilization,36.61588043845724,5.879409979493586
analyzing_data,3,30,cpu_utilization,4.630420286290839,0.9817970265815776
analyzing_data,3,30,gpu_utilization,38.33729512528602,1.9070635351335543
create_visualization,3,30,cpu_utilization,4.776040471971134,1.0776453680944085
create_visualization,3,30,gpu_utilization,33.232969513511044,7.982915390792663
lookup_sales_data,3,30,cpu_utilization,5.460326735942121,1.0783780002076333
lookup_sales_data,3,30,gpu_utilization,34.293126783591525,8.280747636096358
analyzing_data,5,30,cpu_utilization,6.261430353990822,1.5865742054466112
analyzing_data,5,30,gpu_utilization,37.35445489769251,1.1417596505794931
create_visualization,5,30,cpu_utilization,7.142919711752115,2.692948553492281
create_visualization,5,30,gpu_utilization,35.89851535631702,6.549398416154228
lookup_sales_data,5,30,cpu_utilization,7.645350015056518,2.181787426387952
lookup_sales_data,5,30,gpu_utilization,36.85053859599102,5.77547611943756
analyzing_data,3,40,cpu_utilization,4.754863226029182,0.9840927911617297
analyzing_data,3,40,gpu_utilization,38.318301482549,1.7411192188451574
create_visualization,3,40,cpu_utilization,4.957013273659832,0.9607563007205678
create_visualization,3,40,gpu_utilization,34.57969737722423,6.7198291124417615
lookup_sales_data,3,40,cpu_utilization,5.52655443040678,1.066185341110237
lookup_sales_data,3,40,gpu_utilization,35.18335219155689,7.623094243627618
analyzing_data,5,40,cpu_utilization,7.231336250218019,2.28152235996458
analyzing_data,5,40,gpu_utilization,37.473919456658365,1.4511295059762663
create_visualization,5,40,cpu_utilization,7.190702016276511,2.519928584781509
create_visualization,5,40,gpu_utilization,33.824338294334964,8.17773483420853
lookup_sales_data,5,40,cpu_utilization,8.347642402259295,2.415762197572429
lookup_sales_data,5,40,gpu_utilization,35.57680824118407,7.437224630677663
analyzing_data,3,50,cpu_utilization,4.71840388813238,1.0546490746297137
analyzing_data,3,50,gpu_utilization,38.25350767122297,1.8185321052178367
create_visualization,3,50,cpu_utilization,4.995700044384508,0.8647743166322812
create_visualization,3,50,gpu_utilization,34.232847055317656,6.801456603499787
lookup_sales_data,3,50,cpu_utilization,5.568375163403066,1.1102833766406766
lookup_sales_data,3,50,gpu_utilization,34.0256546152054,8.52343381292274
analyzing_data,5,50,cpu_utilization,7.770362107308928,3.1425788309838496
analyzing_data,5,50,gpu_utilization,36.39266112921519,1.8683325535843969
create_visualization,5,50,cpu_utilization,6.71090239493572,2.4259609860906592
create_visualization,5,50,gpu_utilization,31.57756391226291,10.38664631080782
lookup_sales_data,5,50,cpu_utilization,8.198394580651216,2.480408973674705
lookup_sales_data,5,50,gpu_utilization,35.22489686551811,7.616671872164865
analyzing_data,3,60,cpu_utilization,4.715227579781785,1.0548374509692129
analyzing_data,3,60,gpu_utilization,37.887269523547495,1.7983815613162335
create_visualization,3,60,cpu_utilization,4.764803574486738,0.7799595705796125
create_visualization,3,60,gpu_utilization,32.66153488645016,6.205518048590383
lookup_sales_data,3,60,cpu_utilization,5.570919152160915,1.0590267266959794
lookup_sales_data,3,60,gpu_utilization,32.64878453468857,8.998471131523171
