Elapsed time;my_test_sampler
02:01:31,0;83854.0
02:01:32,0;145591.0
02:01:35,0;205247.0
02:01:42,500;60704.0
02:01:53,500;203903.0
02:02:17,0;46445.0
02:02:17,500;44988.0
02:02:25,500;30746.0
02:02:33,0;178653.0
02:02:48,500;187713.0
02:04:00,500;155526.0
02:04:09,0;96846.0
02:04:13,500;103999.0
02:04:40,0;178405.0
02:04:44,0;236359.0
02:04:54,0;188002.0
02:04:54,500;194359.0
02:05:18,0;139688.0
02:05:22,0;140972.0
02:05:27,0;242813.0
02:06:00,500;129217.0
02:06:19,0;123594.0
02:06:23,0;268802.0
02:06:27,500;239766.0
02:06:32,0;100697.0
02:06:33,500;86784.0
02:07:15,500;273251.0
02:08:12,0;367243.0
02:08:12,500;345979.0
02:08:29,0;146995.0
02:08:38,0;150435.0
02:09:15,500;311886.0
02:09:29,0;181728.0
02:09:31,500;180577.0
02:09:47,0;317554.0
02:09:52,500;275760.0
02:10:01,0;282735.0
02:10:12,0;280527.0
02:10:12,500;430351.0
02:10:19,0;261885.0
02:12:00,500;460847.0
02:12:16,500;178986.0
02:12:27,500;455264.0
02:12:28,0;445998.0
02:12:42,500;447519.0
02:13:14,500;474953.0
02:14:36,500;429807.0
02:14:46,500;463636.0
02:14:47,500;457054.0
02:14:48,0;430756.0
02:14:49,500;439326.0
02:15:15,500;420887.0
02:15:16,500;276211.0
02:15:17,0;559068.0
02:15:24,500;403274.0
02:16:15,500;443748.0
02:16:20,500;221946.0
02:16:24,0;411163.0
02:16:39,500;225037.0
02:16:42,0;426030.0
02:16:46,0;573529.0
02:16:46,500;202562.0
02:17:16,0;593161.0
02:17:37,0;453755.0
02:17:59,500;584754.0
02:18:02,500;616513.0
02:18:06,0;473282.5
02:18:12,500;463716.0
02:18:15,0;435078.0
02:18:27,0;165752.0
02:18:29,500;493548.0
02:19:40,0;429077.0
02:20:07,500;427285.0
02:20:12,0;192418.0
02:20:13,0;174596.0
02:20:13,500;458473.0
02:20:20,500;161640.0
02:21:41,0;400656.0
02:21:43,500;402510.0
02:21:46,0;395890.0
02:21:46,500;379856.0
02:21:51,500;384562.0
02:22:17,500;409778.0
02:22:28,500;216820.0
02:22:29,500;213828.0
02:22:31,0;199480.0
02:22:47,500;395057.0
02:23:28,0;405673.0
02:23:46,500;203835.0
02:23:48,0;392906.0
02:23:57,0;172629.0
02:24:15,0;377437.0
02:24:49,0;389509.0
02:25:20,0;416021.0
02:25:47,0;437307.0
02:25:50,0;201732.0
02:26:05,0;435938.0
02:26:05,500;428139.0
02:27:10,0;430656.0
02:27:20,0;223282.0
02:27:25,0;431713.0
02:27:47,0;398045.0
02:29:27,500;487105.0
02:29:42,500;503231.0
02:30:04,500;510397.0
02:30:05,0;487211.0
02:30:07,0;484835.0
02:30:08,500;486800.0
02:30:30,500;260246.0
02:30:50,0;275759.0
02:31:19,0;509556.0
02:31:20,0;488943.0
02:31:24,500;505779.0
02:31:28,0;506257.0
02:31:36,500;519201.0
02:31:37,0;496929.0
02:31:39,500;1800020.0
02:31:48,0;492853.0
02:32:14,500;497058.0
02:32:17,0;505677.0
02:32:53,0;664487.0
02:32:55,500;519744.0
02:33:05,500;478621.0
02:33:33,500;498454.0
02:33:51,500;474194.0
02:33:58,0;505262.0
02:33:59,0;477809.0
02:34:15,500;463074.0
02:35:06,0;438860.0
02:35:21,0;448398.0
02:35:23,0;475973.0
02:36:00,500;423530.0
02:36:40,0;402012.0
02:37:15,500;415838.0
02:37:16,0;413507.0
02:37:30,0;412533.0
02:37:33,0;408286.0
02:37:47,0;408809.0
02:38:03,500;417946.0
02:38:09,500;405166.0
02:38:12,0;405505.5
02:38:12,500;387544.0
02:38:18,500;388872.0
02:38:19,0;373119.0
02:38:40,500;376625.0
02:38:51,500;379520.0
02:38:54,500;398385.0
02:38:59,500;371079.0
02:39:27,500;384375.0
02:39:33,500;380407.0
02:39:51,0;150412.0
02:40:12,0;363239.0
02:40:12,500;390619.0
02:40:13,500;365187.0
02:40:33,500;370059.0
02:40:52,500;333161.0
02:41:01,0;357630.0
02:41:19,0;353645.0
02:41:58,500;390508.0
02:42:00,0;327953.0
02:42:39,0;341008.0
02:44:06,500;354695.0
02:44:07,500;365563.0
02:44:17,0;358166.0
02:44:17,500;347389.0
02:44:18,0;352180.0
02:44:18,500;358137.0
02:44:19,500;353965.0
02:44:21,0;348623.0
02:44:34,0;356969.0
02:44:35,500;369209.0
02:44:54,0;366944.0
02:44:54,500;223669.0
02:45:02,0;362518.0
02:45:11,500;366678.0
02:45:12,0;368273.0
02:45:13,0;361952.0
02:45:21,500;368751.0
02:45:22,0;346137.0
02:46:22,500;357985.0
02:46:25,0;357742.0
02:46:42,500;361812.0
02:46:58,500;360279.0
02:47:06,500;333579.3333333333
02:47:42,0;319810.0
02:47:57,0;439664.0
02:47:57,500;463544.0
02:49:19,0;310972.0
02:49:55,0;324211.0
02:50:00,500;326701.0
02:50:13,500;325056.0
02:50:37,0;334600.0
02:50:37,500;334660.0
02:51:04,0;364269.0
02:51:11,500;226511.0
02:51:12,500;357124.0
02:51:16,0;355301.0
02:51:28,0;355568.0
02:51:29,0;360963.0
02:51:31,500;344867.0
02:51:52,0;352088.0
02:52:09,500;328875.0
02:52:10,0;339683.0
02:52:13,0;335868.0
02:52:20,500;332429.0
02:52:32,500;325604.0
02:52:33,500;372595.0
02:52:39,0;298319.0
02:56:07,0;123871.0
02:56:41,500;120721.0
02:58:14,0;74526.0
02:58:15,0;162149.0
02:58:16,500;121542.0
02:58:19,0;140523.0
02:58:35,0;153083.0
02:59:18,500;157568.0
02:59:23,0;50822.0
02:59:30,0;57444.0
02:59:51,500;60319.0
03:00:56,500;186332.0
03:00:57,0;86529.0
03:01:20,500;195518.0
03:01:21,0;138997.0
03:01:24,500;92572.0
03:02:02,0;163808.0
03:02:34,0;224689.0
03:02:35,0;230890.0
03:02:51,500;204300.0
03:02:52,0;226252.0
03:02:52,500;220815.0
03:02:57,0;85673.0
03:03:53,0;104517.0
03:03:54,500;207683.0
03:04:03,0;110142.0
03:04:58,500;306948.0
03:05:12,500;131424.0
03:05:29,0;135886.0
03:05:41,500;155361.0
03:06:08,500;326427.0
03:06:27,500;282703.0
03:07:10,500;270028.0
03:07:13,500;353759.0
03:07:18,0;278755.0
03:08:44,500;347276.0
03:09:08,500;438264.0
03:09:12,0;190942.0
03:09:26,500;179732.0
03:11:18,0;413084.0
03:11:35,500;432096.0
03:11:52,500;439520.0
03:12:34,500;590433.0
03:12:53,500;327280.0
03:13:05,0;299218.0
03:13:27,500;607765.0
03:13:52,0;474351.0
03:13:53,0;507804.0
03:14:27,0;1800019.0
03:14:46,500;536259.0
03:14:47,0;314969.0
03:14:53,0;501806.0
03:15:10,0;671308.0
03:15:28,0;632169.0
03:16:13,0;496915.0
03:16:18,500;472810.0
03:16:19,500;471877.0
03:16:20,0;655287.0
03:16:34,500;656697.0
03:17:01,500;205906.0
03:17:02,0;475794.0
03:17:11,0;210256.0
03:17:13,500;646955.0
03:17:15,0;647751.0
03:17:16,0;641344.0
03:17:18,0;436401.0
03:17:19,0;629890.0
03:17:24,500;148493.0
03:17:42,0;459133.0
03:19:12,500;428227.0
03:19:17,0;220056.0
03:19:19,0;566307.5
03:19:19,500;664227.0
03:19:21,500;681691.0
03:19:42,0;232817.0
03:20:13,500;194617.0
03:20:28,500;389112.0
03:20:38,500;400650.0
03:20:41,500;370325.0
03:20:46,500;204963.0
03:20:48,0;206840.0
03:21:10,500;201575.0
03:21:11,500;373787.0
03:21:15,500;180810.0
03:21:16,500;125869.0
03:21:41,0;406840.0
03:22:26,500;162717.0
03:23:32,500;525629.0
03:23:39,500;599874.0
03:23:58,500;400201.0
03:24:02,500;195899.0
03:24:13,500;399603.0
03:24:14,500;200320.0
03:24:35,500;413563.0
03:24:37,0;436476.0
03:25:16,500;229557.0
03:25:17,500;452542.0
03:25:18,0;225321.0
03:25:38,0;368032.0
03:25:41,0;458219.0
03:25:58,0;210212.0
03:25:58,500;373048.0
03:26:03,500;213666.0
03:26:49,0;611198.0
03:27:31,0;428473.0
03:28:07,500;451385.0
03:28:13,0;454406.0
03:28:29,0;253371.0
03:28:32,0;463145.0
03:29:21,500;473210.0
03:29:28,0;475402.5
03:29:31,500;451290.0
03:29:51,500;445045.0
03:30:07,0;216901.0
03:31:08,500;1800012.0
03:31:34,0;474775.0
03:31:43,0;461938.0
03:31:58,0;648616.0
03:33:17,500;506097.0
03:33:30,500;495355.0
03:33:34,500;721655.0
03:33:38,500;508072.0
03:34:05,0;522355.0
03:34:13,0;533520.0
03:34:13,500;517871.0
03:34:23,500;523933.0
03:34:24,0;493192.0
03:35:00,500;447352.0
03:36:24,0;504242.0
03:36:25,0;546090.0
03:36:28,500;491951.0
03:37:18,500;525601.0
03:37:22,0;527900.0
03:37:34,500;286553.2
03:37:58,500;537132.0
03:38:56,0;562418.0
03:38:57,500;553137.0
03:38:59,0;563087.0
03:39:26,0;513116.0
03:39:26,500;545393.0
03:39:27,0;557409.0
03:40:09,500;527555.0
03:40:39,0;498293.0
03:40:45,500;497822.0
03:41:09,500;474800.0
03:41:40,500;478776.0
03:42:05,0;750526.0
03:42:16,500;500539.0
03:43:21,0;516407.0
03:44:04,500;519353.0
03:44:07,0;506284.0
03:44:17,500;492725.0
03:45:22,0;515592.0
03:45:42,500;527722.0
03:45:44,0;714626.0
03:46:29,0;543807.0
03:46:30,0;532138.0
03:46:33,500;538927.0
03:46:35,0;517391.0
03:47:06,0;558566.0
03:47:15,500;550163.0
03:47:17,500;542313.0
03:48:38,0;560911.0
03:48:38,500;590700.0
03:48:41,0;568961.0
03:48:42,0;557997.0
03:49:01,0;564709.0
03:49:05,500;557020.0
03:49:06,500;552051.0
03:49:43,500;561743.0
03:50:51,500;576100.0
03:50:53,0;590527.0
03:52:24,0;657646.0
03:52:24,500;632538.0
03:53:03,500;619615.0
03:53:44,500;587203.0
03:53:46,0;579017.0
03:54:29,500;613018.0
03:54:31,0;607064.0
03:54:50,500;524019.0
03:55:03,0;696806.0
03:55:11,0;482257.0
03:55:11,500;466266.0
03:55:13,500;432669.0
03:55:33,0;379507.0
03:55:46,0;473597.0
03:56:16,0;1800006.0
04:09:17,0;1798049.0
